"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20190606","안산선","고잔","5774","5552","20190609"
"20190606","안산선","중앙","15134","15673","20190609"
"20190606","안산선","한대앞","6453","6335","20190609"
"20190606","안산선","상록수","15073","14564","20190609"
"20190606","안산선","반월","3753","3478","20190609"
"20190606","안산선","대야미","3730","3335","20190609"
"20190606","안산선","산본","13409","14343","20190609"
"20190606","수인선","인천","1495","2470","20190609"
"20190606","수인선","신포","1434","1430","20190609"
"20190606","수인선","숭의","2524","2410","20190609"
"20190606","수인선","인하대","4106","3892","20190609"
"20190606","수인선","송도","2267","2229","20190609"
"20190606","수인선","연수","3941","3933","20190609"
"20190606","수인선","원인재","3399","3511","20190609"
"20190606","수인선","남동인더스파크","881","937","20190609"
"20190606","수인선","호구포","2370","2376","20190609"
"20190606","수인선","인천논현","4432","4612","20190609"
"20190606","수인선","소래포구","6516","6395","20190609"
"20190606","수인선","월곶","2245","2148","20190609"
"20190606","수인선","달월","64","66","20190609"
"20190606","분당선","매교","1454","1509","20190609"
"20190606","분당선","수원시청","8900","8936","20190609"
"20190606","분당선","매탄권선","3086","2986","20190609"
"20190606","분당선","망포","8770","8367","20190609"
"20190606","분당선","영통","7225","7106","20190609"
"20190606","분당선","청명","2640","2498","20190609"
"20190606","분당선","상갈","4228","4191","20190609"
"20190606","분당선","기흥","7381","6888","20190609"
"20190606","분당선","신갈","2822","2865","20190609"
"20190606","분당선","구성","3268","3352","20190609"
"20190606","분당선","죽전","11835","13228","20190609"
"20190606","분당선","보정","1641","1437","20190609"
"20190606","분당선","이매","4105","4138","20190609"
"20190606","분당선","오리","8427","7000","20190609"
"20190606","분당선","미금","11263","12138","20190609"
"20190606","분당선","정자","9812","10383","20190609"
"20190606","분당선","수내","9091","8880","20190609"
"20190606","분당선","서현","19180","19218","20190609"
"20190606","분당선","야탑","19443","20119","20190609"
"20190606","분당선","모란","15874","16095","20190609"
"20190606","분당선","태평","10660","10191","20190609"
"20190606","분당선","가천대","8044","8545","20190609"
"20190606","분당선","선정릉","3128","3247","20190609"
"20190606","분당선","강남구청","4075","4898","20190609"
"20190606","분당선","압구정로데오","11830","13944","20190609"
"20190606","분당선","서울숲","5987","6079","20190609"
"20190606","분당선","수원","6784","4782","20190609"
"20190606","분당선","수서","8646","9099","20190609"
"20190606","분당선","대모산입구","1913","1809","20190609"
"20190606","분당선","개포동","2045","2117","20190609"
"20190606","분당선","구룡","921","905","20190609"
"20190606","분당선","도곡","3763","3665","20190609"
"20190606","분당선","한티","9723","10011","20190609"
"20190606","분당선","선릉","3674","5804","20190609"
"20190606","과천선","범계","21812","21158","20190609"
"20190606","과천선","평촌","9451","9278","20190609"
"20190606","과천선","인덕원","16747","16060","20190609"
"20190606","과천선","정부과천청사","5809","5798","20190609"
"20190606","과천선","과천","4177","3789","20190609"
"20190606","과천선","대공원","11255","11976","20190609"
"20190606","과천선","경마공원","1963","1921","20190609"
"20190606","과천선","선바위","5491","4880","20190609"
"20190606","공항철도 1호선","영종","2329","2433","20190609"
"20190606","공항철도 1호선","인천공항2터미널","6007","5160","20190609"
"20190606","공항철도 1호선","인천공항1터미널","18346","15308","20190609"
"20190606","공항철도 1호선","공항화물청사","1591","1805","20190609"
"20190606","공항철도 1호선","운서","6345","6752","20190609"
"20190606","공항철도 1호선","청라국제도시","4118","3910","20190609"
"20190606","공항철도 1호선","검암","5395","5498","20190609"
"20190606","공항철도 1호선","계양","7658","7110","20190609"
"20190606","공항철도 1호선","김포공항","9295","5493","20190609"
"20190606","공항철도 1호선","마곡나루","2195","2485","20190609"
"20190606","공항철도 1호선","디지털미디어시티","6162","5510","20190609"
"20190606","공항철도 1호선","홍대입구","11506","11950","20190609"
"20190606","공항철도 1호선","공덕","1630","2311","20190609"
"20190606","공항철도 1호선","서울역","11727","10901","20190609"
"20190606","경춘선","춘천","3492","2658","20190609"
"20190606","경춘선","남춘천","3209","3518","20190609"
"20190606","경춘선","김유정","784","971","20190609"
"20190606","경춘선","강촌","955","891","20190609"
"20190606","경춘선","백양리","179","134","20190609"
"20190606","경춘선","굴봉산","306","311","20190609"
"20190606","경춘선","가평","2843","3194","20190609"
"20190606","경춘선","상천","710","629","20190609"
"20190606","경춘선","청평","2280","2306","20190609"
"20190606","경춘선","대성리","999","768","20190609"
"20190606","경춘선","마석","3250","3285","20190609"
"20190606","경춘선","천마산","1425","1328","20190609"
"20190606","경춘선","평내호평","4398","4366","20190609"
"20190606","경춘선","금곡","1171","1167","20190609"
"20190606","경춘선","사릉","2511","2532","20190609"
"20190606","경춘선","퇴계원","2688","2517","20190609"
"20190606","경춘선","별내","1962","1957","20190609"
"20190606","경춘선","갈매","1795","1565","20190609"
"20190606","경춘선","신내","591","638","20190609"
"20190606","경인선","도화","3195","3006","20190609"
"20190606","경인선","중동","7328","6869","20190609"
"20190606","경인선","온수(성공회대입구)","5435","5388","20190609"
"20190606","경인선","도원","2348","2409","20190609"
"20190606","경인선","간석","4920","4765","20190609"
"20190606","경인선","부개","7012","6750","20190609"
"20190606","경인선","소사","8608","8252","20190609"
"20190606","경인선","구일","7475","7553","20190609"
"20190606","경인선","인천","5693","4972","20190609"
"20190606","경인선","동인천","13976","13724","20190609"
"20190606","경인선","제물포","7618","7219","20190609"
"20190606","경인선","주안","18309","16028","20190609"
"20190606","경인선","동암","13780","13888","20190609"
"20190606","경인선","백운","6072","6082","20190609"
"20190606","경인선","부평","32831","34793","20190609"
"20190606","경인선","송내","21493","21399","20190609"
"20190606","경인선","부천","33000","33218","20190609"
"20190606","경인선","역곡","23089","22415","20190609"
"20190606","경인선","오류동","9542","8765","20190609"
"20190606","경인선","개봉","18311","18309","20190609"
"20190606","경의선","문산","5262","5147","20190609"
"20190606","경의선","파주","1073","827","20190609"
"20190606","경의선","월롱","1431","1560","20190609"
"20190606","경의선","금촌","6159","6128","20190609"
"20190606","경의선","금릉","3589","3523","20190609"
"20190606","경의선","운정","4375","4131","20190609"
"20190606","경의선","야당","3908","3758","20190609"
"20190606","경의선","탄현","5321","5256","20190609"
"20190606","경의선","일산","5827","5636","20190609"
"20190606","경의선","풍산","3864","3837","20190609"
"20190606","경의선","백마","4160","3940","20190609"
"20190606","경의선","곡산","429","405","20190609"
"20190606","경의선","능곡","2886","2797","20190609"
"20190606","경의선","행신","5351","5458","20190609"
"20190606","경의선","강매","1800","1633","20190609"
"20190606","경의선","화전","1999","1892","20190609"
"20190606","경의선","수색","1608","1541","20190609"
"20190606","경의선","디지털미디어시티","1549","1502","20190609"
"20190606","경의선","가좌","3894","3688","20190609"
"20190606","경의선","홍대입구","1984","2408","20190609"
"20190606","경의선","서강대","1625","1681","20190609"
"20190606","경의선","공덕","2374","1863","20190609"
"20190606","경의선","효창공원앞","1635","1742","20190609"
"20190606","경의선","신촌","567","531","20190609"
"20190606","경의선","서울역","1648","1756","20190609"
"20190606","경원선","소요산","5274","4338","20190609"
"20190606","경원선","동두천","1959","2639","20190609"
"20190606","경원선","보산","1497","1419","20190609"
"20190606","경원선","동두천중앙","3130","3103","20190609"
"20190606","경원선","지행","5933","5865","20190609"
"20190606","경원선","덕정","4992","4973","20190609"
"20190606","경원선","덕계","1821","1674","20190609"
"20190606","경원선","양주","7158","6719","20190609"
"20190606","경원선","녹양","3791","3646","20190609"
"20190606","경원선","가능","5442","5189","20190609"
"20190606","경원선","의정부","19035","19555","20190609"
"20190606","경원선","회룡","10131","9725","20190609"
"20190606","경원선","망월사","6512","6632","20190609"
"20190606","경원선","도봉산","9013","6497","20190609"
"20190606","경원선","도봉","4793","4480","20190609"
"20190606","경원선","방학","7659","7293","20190609"
"20190606","경원선","녹천","3686","3156","20190609"
"20190606","경원선","월계","5083","4677","20190609"
"20190606","경원선","광운대","6381","6270","20190609"
"20190606","경원선","석계","7873","8232","20190609"
"20190606","경원선","신이문","7143","6488","20190609"
"20190606","경원선","외대앞","7474","6846","20190609"
"20190606","경원선","청량리(서울시립대입구)","17303","17919","20190609"
"20190606","경원선","왕십리(성동구청)","13429","15192","20190609"
"20190606","경원선","응봉","1486","1331","20190609"
"20190606","경원선","옥수","38","31","20190609"
"20190606","경원선","한남","3114","3031","20190609"
"20190606","경원선","서빙고","1346","1310","20190609"
"20190606","경원선","이촌(국립중앙박물관)","3120","2437","20190609"
"20190606","경부선","광명","2323","2032","20190609"
"20190606","경부선","서동탄","1313","1303","20190609"
"20190606","경부선","당정","4606","4340","20190609"
"20190606","경부선","천안","6934","6707","20190609"
"20190606","경부선","두정","4960","4572","20190609"
"20190606","경부선","직산","755","776","20190609"
"20190606","경부선","성환","3427","3148","20190609"
"20190606","경부선","평택","11996","11861","20190609"
"20190606","경부선","지제","1990","2050","20190609"
"20190606","경부선","서정리","4119","4083","20190609"
"20190606","경부선","송탄","4456","4111","20190609"
"20190606","경부선","진위","1092","1029","20190609"
"20190606","경부선","오산","8838","8600","20190609"
"20190606","경부선","오산대","2903","2800","20190609"
"20190606","경부선","세마","2540","2332","20190609"
"20190606","경부선","병점","12585","12524","20190609"
"20190606","경부선","세류","3086","3185","20190609"
"20190606","경부선","독산","9165","9350","20190609"
"20190606","경부선","수원","42502","45067","20190609"
"20190606","경부선","화서","5752","5709","20190609"
"20190606","경부선","성균관대","11194","11065","20190609"
"20190606","경부선","의왕","6140","6100","20190609"
"20190606","경부선","군포","4702","4365","20190609"
"20190606","경부선","금정","18700","18744","20190609"
"20190606","경부선","명학","5414","5163","20190609"
"20190606","경부선","안양","19965","19821","20190609"
"20190606","경부선","관악","6889","6687","20190609"
"20190606","경부선","석수","8110","7546","20190609"
"20190606","경부선","금천구청","8765","8464","20190609"
"20190606","경부선","가산디지털단지","6376","8379","20190609"
"20190606","경부선","구로","14078","14435","20190609"
"20190606","경부선","신길","6632","5451","20190609"
"20190606","경부선","신도림","2767","2853","20190609"
"20190606","경부선","영등포","47151","47678","20190609"
"20190606","경부선","대방","9065","9273","20190609"
"20190606","경부선","노량진","10728","9362","20190609"
"20190606","경부선","용산","41053","42097","20190609"
"20190606","경부선","남영","5981","6011","20190609"
"20190606","경부선","서울역","6480","1268","20190609"
"20190606","경강선","여주","2427","2489","20190609"
"20190606","경강선","세종대왕릉","368","364","20190609"
"20190606","경강선","부발","1534","1515","20190609"
"20190606","경강선","이천","2632","2693","20190609"
"20190606","경강선","신둔도예촌","995","961","20190609"
"20190606","경강선","곤지암","1801","1834","20190609"
"20190606","경강선","초월","1836","1721","20190609"
"20190606","경강선","경기광주","4700","4583","20190609"
"20190606","경강선","삼동","1206","1084","20190609"
"20190606","경강선","이매","758","603","20190609"
"20190606","경강선","판교","2828","2551","20190609"
"20190606","9호선2~3단계","중앙보훈병원","3966","3638","20190609"
"20190606","9호선2~3단계","둔촌오륜","468","463","20190609"
"20190606","9호선2~3단계","올림픽공원(한국체대)","6813","6971","20190609"
"20190606","9호선2~3단계","한성백제","1443","1233","20190609"
"20190606","9호선2~3단계","송파나루","2743","2839","20190609"
"20190606","9호선2~3단계","석촌","4509","3438","20190609"
"20190606","9호선2~3단계","석촌고분","3227","3187","20190609"
"20190606","9호선2~3단계","삼전","3785","3643","20190609"
"20190606","9호선2~3단계","종합운동장","3147","2613","20190609"
"20190606","9호선2~3단계","봉은사","11919","12051","20190609"
"20190606","9호선2~3단계","삼성중앙","2597","2622","20190609"
"20190606","9호선2~3단계","선정릉","3762","4034","20190609"
"20190606","9호선2~3단계","언주","4124","3953","20190609"
"20190606","9호선","신논현","19987","19462","20190609"
"20190606","9호선","사평","2328","2041","20190609"
"20190606","9호선","고속터미널","11828","20817","20190609"
"20190606","9호선","신반포","1724","1835","20190609"
"20190606","9호선","구반포","2000","2030","20190609"
"20190606","9호선","동작(현충원)","21396","16154","20190609"
"20190606","9호선","흑석(중앙대입구)","7198","6797","20190609"
"20190606","9호선","노들","3237","2899","20190609"
"20190606","9호선","노량진","23217","24125","20190609"
"20190606","9호선","샛강","2429","2438","20190609"
"20190606","9호선","여의도","7617","7225","20190609"
"20190606","9호선","국회의사당","4219","4257","20190609"
"20190606","9호선","당산","11815","11071","20190609"
"20190606","9호선","선유도","3325","3344","20190609"
"20190606","9호선","신목동","2522","2246","20190609"
"20190606","9호선","염창","10685","10195","20190609"
"20190606","9호선","등촌","6381","6279","20190609"
"20190606","9호선","증미","3848","3953","20190609"
"20190606","9호선","가양","13365","12785","20190609"
"20190606","9호선","양천향교","5602","5561","20190609"
"20190606","9호선","마곡나루","6637","6455","20190609"
"20190606","9호선","신방화","4652","4434","20190609"
"20190606","9호선","공항시장","2237","2364","20190609"
"20190606","9호선","김포공항","8514","10992","20190609"
"20190606","9호선","개화","3951","3045","20190609"
"20190606","8호선","모란","3548","2978","20190609"
"20190606","8호선","수진","4135","3645","20190609"
"20190606","8호선","신흥","4066","4478","20190609"
"20190606","8호선","단대오거리","7475","7129","20190609"
"20190606","8호선","남한산성입구(성남법원.검찰청)","9274","8368","20190609"
"20190606","8호선","산성","4740","4818","20190609"
"20190606","8호선","복정","6740","5758","20190609"
"20190606","8호선","장지","14267","13812","20190609"
"20190606","8호선","문정","7072","6919","20190609"
"20190606","8호선","가락시장","5356","6013","20190609"
"20190606","8호선","송파","6296","6211","20190609"
"20190606","8호선","석촌","5241","6411","20190609"
"20190606","8호선","잠실(송파구청)","14715","15839","20190609"
"20190606","8호선","몽촌토성(평화의문)","4077","4244","20190609"
"20190606","8호선","강동구청","6234","6271","20190609"
"20190606","8호선","천호(풍납토성)","13292","15073","20190609"
"20190606","8호선","암사","12093","11050","20190609"
"20190606","7호선","부평구청","6968","5787","20190609"
"20190606","7호선","굴포천","6387","6552","20190609"
"20190606","7호선","삼산체육관","3642","3462","20190609"
"20190606","7호선","상동","10117","10391","20190609"
"20190606","7호선","부천시청","9345","9232","20190609"
"20190606","7호선","신중동","9297","8952","20190609"
"20190606","7호선","춘의","5966","6020","20190609"
"20190606","7호선","부천종합운동장","3470","2983","20190609"
"20190606","7호선","까치울","5989","5915","20190609"
"20190606","7호선","온수(성공회대입구)","5678","5945","20190609"
"20190606","7호선","천왕","5931","5509","20190609"
"20190606","7호선","광명사거리","19596","19372","20190609"
"20190606","7호선","철산","15976","16227","20190609"
"20190606","7호선","가산디지털단지","15404","14211","20190609"
"20190606","7호선","남구로","9190","9454","20190609"
"20190606","7호선","대림(구로구청)","8520","8820","20190609"
"20190606","7호선","신풍","7901","7616","20190609"
"20190606","7호선","보라매","6091","6032","20190609"
"20190606","7호선","신대방삼거리","10806","10092","20190609"
"20190606","7호선","장승배기","7091","6874","20190609"
"20190606","7호선","상도","7834","7501","20190609"
"20190606","7호선","숭실대입구(살피재)","9637","9524","20190609"
"20190606","7호선","남성","8240","7591","20190609"
"20190606","7호선","이수","11511","11151","20190609"
"20190606","7호선","내방","6883","7151","20190609"
"20190606","7호선","고속터미널","15496","12432","20190609"
"20190606","7호선","반포","4410","4212","20190609"
"20190606","7호선","논현","8737","9564","20190609"
"20190606","7호선","학동","7854","8133","20190609"
"20190606","7호선","강남구청","7424","8309","20190609"
"20190606","7호선","청담","9171","10106","20190609"
"20190606","7호선","뚝섬유원지","7145","7110","20190609"
"20190606","7호선","건대입구","14031","14224","20190609"
"20190606","7호선","어린이대공원(세종대)","12431","12435","20190609"
"20190606","7호선","군자(능동)","10586","8076","20190609"
"20190606","7호선","중곡","6834","6461","20190609"
"20190606","7호선","용마산","4311","4351","20190609"
"20190606","7호선","사가정","11708","11098","20190609"
"20190606","7호선","면목","10837","10685","20190609"
"20190606","7호선","상봉(시외버스터미널)","12877","12016","20190609"
"20190606","7호선","중화","7957","7628","20190609"
"20190606","7호선","먹골","7387","7069","20190609"
"20190606","7호선","태릉입구","6775","6175","20190609"
"20190606","7호선","공릉(서울과학기술대)","8864","8595","20190609"
"20190606","7호선","하계","12816","12405","20190609"
"20190606","7호선","중계","9727","9037","20190609"
"20190606","7호선","노원","15758","16080","20190609"
"20190606","7호선","마들","7908","7567","20190609"
"20190606","7호선","수락산","10659","10393","20190609"
"20190606","7호선","도봉산","6817","9233","20190609"
"20190606","7호선","장암","1610","1031","20190609"
"20190606","6호선","봉화산(서울의료원)","6108","5896","20190609"
"20190606","6호선","화랑대(서울여대입구)","8047","6446","20190609"
"20190606","6호선","태릉입구","4206","4729","20190609"
"20190606","6호선","석계","9063","9056","20190609"
"20190606","6호선","돌곶이","5986","5609","20190609"
"20190606","6호선","상월곡(한국과학기술연구원)","5318","5081","20190609"
"20190606","6호선","월곡(동덕여대)","8417","7968","20190609"
"20190606","6호선","고려대(종암)","6292","5885","20190609"
"20190606","6호선","안암(고대병원앞)","8407","8364","20190609"
"20190606","6호선","보문","5228","4753","20190609"
"20190606","6호선","창신","2265","2004","20190609"
"20190606","6호선","동묘앞","7811","7504","20190609"
"20190606","6호선","신당","6635","6538","20190609"
"20190606","6호선","청구","2646","2799","20190609"
"20190606","6호선","약수","2316","2286","20190609"
"20190606","6호선","버티고개","1529","1501","20190609"
"20190606","6호선","한강진","8925","10008","20190609"
"20190606","6호선","이태원","16151","15681","20190609"
"20190606","6호선","녹사평(용산구청)","5130","5093","20190609"
"20190606","6호선","삼각지","7146","5431","20190609"
"20190606","6호선","효창공원앞","5301","4944","20190609"
"20190606","6호선","공덕","9133","8884","20190609"
"20190606","6호선","대흥(서강대앞)","5436","5623","20190609"
"20190606","6호선","광흥창(서강)","5165","4791","20190609"
"20190606","6호선","상수","9411","10468","20190609"
"20190606","6호선","합정","12256","10638","20190609"
"20190606","6호선","망원","11378","12186","20190609"
"20190606","6호선","마포구청","9190","8072","20190609"
"20190606","6호선","월드컵경기장(성산)","6039","6161","20190609"
"20190606","6호선","디지털미디어시티","7091","7628","20190609"
"20190606","6호선","증산(명지대앞)","7597","7350","20190609"
"20190606","6호선","새절(신사)","9391","8952","20190609"
"20190606","6호선","구산","5327","4137","20190609"
"20190606","6호선","연신내","1","0","20190609"
"20190606","6호선","독바위","1982","2447","20190609"
"20190606","6호선","불광","4831","4297","20190609"
"20190606","6호선","역촌","2743","3195","20190609"
"20190606","6호선","응암","12576","12545","20190609"
"20190606","5호선","마천","4019","4262","20190609"
"20190606","5호선","거여","4899","4746","20190609"
"20190606","5호선","개롱","4248","4512","20190609"
"20190606","5호선","오금","1929","1915","20190609"
"20190606","5호선","방이","4964","4959","20190609"
"20190606","5호선","올림픽공원(한국체대)","4225","3813","20190609"
"20190606","5호선","둔촌동","6245","6172","20190609"
"20190606","5호선","상일동","8548","7894","20190609"
"20190606","5호선","고덕","5735","5520","20190609"
"20190606","5호선","명일","5055","5211","20190609"
"20190606","5호선","굽은다리(강동구민회관앞)","7314","6955","20190609"
"20190606","5호선","길동","4873","5065","20190609"
"20190606","5호선","강동","12814","11405","20190609"
"20190606","5호선","천호(풍납토성)","16262","16369","20190609"
"20190606","5호선","광나루(장신대)","10023","9286","20190609"
"20190606","5호선","아차산(어린이대공원후문)","12418","11768","20190609"
"20190606","5호선","군자(능동)","7961","8850","20190609"
"20190606","5호선","장한평","11578","11434","20190609"
"20190606","5호선","답십리","10465","9743","20190609"
"20190606","5호선","마장","4125","3996","20190609"
"20190606","5호선","왕십리(성동구청)","3515","4371","20190609"
"20190606","5호선","행당","5501","4799","20190609"
"20190606","5호선","신금호","4147","4273","20190609"
"20190606","5호선","청구","2774","2586","20190609"
"20190606","5호선","동대문역사문화공원","1123","1352","20190609"
"20190606","5호선","을지로4가","3596","4027","20190609"
"20190606","5호선","종로3가","15416","14103","20190609"
"20190606","5호선","광화문(세종문화회관)","17467","16904","20190609"
"20190606","5호선","서대문","8325","8000","20190609"
"20190606","5호선","충정로(경기대입구)","1926","1903","20190609"
"20190606","5호선","애오개","3734","3739","20190609"
"20190606","5호선","공덕","6298","6423","20190609"
"20190606","5호선","마포","6618","6647","20190609"
"20190606","5호선","여의나루","7574","8089","20190609"
"20190606","5호선","여의도","7507","8319","20190609"
"20190606","5호선","신길","1928","2182","20190609"
"20190606","5호선","영등포시장","6212","6481","20190609"
"20190606","5호선","영등포구청","1622","1586","20190609"
"20190606","5호선","양평","3042","3083","20190609"
"20190606","5호선","오목교(목동운동장앞)","16197","17028","20190609"
"20190606","5호선","목동","11090","11808","20190609"
"20190606","5호선","신정(은행정)","8267","6422","20190609"
"20190606","5호선","까치산","20941","20083","20190609"
"20190606","5호선","화곡","19782","18480","20190609"
"20190606","5호선","우장산","9573","9581","20190609"
"20190606","5호선","발산","10899","11280","20190609"
"20190606","5호선","마곡","3766","3532","20190609"
"20190606","5호선","송정","6208","6292","20190609"
"20190606","5호선","김포공항","7644","6691","20190609"
"20190606","5호선","개화산","4007","3893","20190609"
"20190606","5호선","방화","4850","4671","20190609"
"20190606","4호선","남태령","1014","718","20190609"
"20190606","4호선","사당","22076","19542","20190609"
"20190606","4호선","총신대입구(이수)","15775","16572","20190609"
"20190606","4호선","동작(현충원)","13935","17318","20190609"
"20190606","4호선","이촌(국립중앙박물관)","8413","9134","20190609"
"20190606","4호선","신용산","10194","11128","20190609"
"20190606","4호선","삼각지","3108","4506","20190609"
"20190606","4호선","숙대입구(갈월)","10387","9987","20190609"
"20190606","4호선","서울역","7142","18100","20190609"
"20190606","4호선","회현(남대문시장)","30128","31324","20190609"
"20190606","4호선","명동","32556","36883","20190609"
"20190606","4호선","충무로","19507","20063","20190609"
"20190606","4호선","동대문역사문화공원","21694","19194","20190609"
"20190606","4호선","동대문","26752","26425","20190609"
"20190606","4호선","혜화","35464","36744","20190609"
"20190606","4호선","한성대입구(삼선교)","12729","12488","20190609"
"20190606","4호선","성신여대입구(돈암)","19834","18714","20190609"
"20190606","4호선","길음","15953","15437","20190609"
"20190606","4호선","미아사거리","23252","22611","20190609"
"20190606","4호선","미아(서울사이버대학)","12386","11107","20190609"
"20190606","4호선","수유(강북구청)","28496","27499","20190609"
"20190606","4호선","쌍문","23164","20626","20190609"
"20190606","4호선","창동","20388","21655","20190609"
"20190606","4호선","노원","17865","19252","20190609"
"20190606","4호선","상계","14994","13844","20190609"
"20190606","4호선","당고개","10227","9808","20190609"
"20190606","3호선","오금","3589","3434","20190609"
"20190606","3호선","경찰병원","3771","3715","20190609"
"20190606","3호선","가락시장","6267","5895","20190609"
"20190606","3호선","수서","12017","12188","20190609"
"20190606","3호선","일원","4493","4901","20190609"
"20190606","3호선","대청","5901","5398","20190609"
"20190606","3호선","학여울","1861","1998","20190609"
"20190606","3호선","대치","8132","7529","20190609"
"20190606","3호선","도곡","2810","2819","20190609"
"20190606","3호선","매봉","5375","5130","20190609"
"20190606","3호선","양재(서초구청)","17808","19126","20190609"
"20190606","3호선","남부터미널(예술의전당)","21811","21991","20190609"
"20190606","3호선","교대(법원.검찰청)","6251","3940","20190609"
"20190606","3호선","고속터미널","58189","55770","20190609"
"20190606","3호선","잠원","3859","3618","20190609"
"20190606","3호선","신사","21229","22352","20190609"
"20190606","3호선","압구정","18286","19776","20190609"
"20190606","3호선","옥수","6955","7321","20190609"
"20190606","3호선","금호","5888","5366","20190609"
"20190606","3호선","약수","9029","8610","20190609"
"20190606","3호선","동대입구","8613","9832","20190609"
"20190606","3호선","충무로","1","0","20190609"
"20190606","3호선","을지로3가","5529","5598","20190609"
"20190606","3호선","종로3가","6983","10845","20190609"
"20190606","3호선","안국","17151","18141","20190609"
"20190606","3호선","경복궁(정부서울청사)","18157","19536","20190609"
"20190606","3호선","독립문","8117","8956","20190609"
"20190606","3호선","무악재","2630","2813","20190609"
"20190606","3호선","홍제","13815","13106","20190609"
"20190606","3호선","녹번","9189","7860","20190609"
"20190606","3호선","불광","14037","16264","20190609"
"20190606","3호선","연신내","30931","29078","20190609"
"20190606","3호선","구파발","16088","16208","20190609"
"20190606","3호선","지축","1029","1212","20190609"
"20190606","2호선","용두(동대문구청)","1700","1735","20190609"
"20190606","2호선","신정네거리","6885","7128","20190609"
"20190606","2호선","양천구청","4377","4625","20190609"
"20190606","2호선","도림천","692","732","20190609"
"20190606","2호선","신설동","3156","2931","20190609"
"20190606","2호선","신답","1014","1052","20190609"
"20190606","2호선","용답","2031","2035","20190609"
"20190606","2호선","충정로(경기대입구)","5510","5837","20190609"
"20190606","2호선","아현","7331","7048","20190609"
"20190606","2호선","이대","14011","15128","20190609"
"20190606","2호선","신촌","37440","37221","20190609"
"20190606","2호선","홍대입구","80923","83093","20190609"
"20190606","2호선","합정","25796","28031","20190609"
"20190606","2호선","당산","13045","13918","20190609"
"20190606","2호선","영등포구청","10692","11104","20190609"
"20190606","2호선","문래","9495","9609","20190609"
"20190606","2호선","신도림","41524","41385","20190609"
"20190606","2호선","대림(구로구청)","21046","21753","20190609"
"20190606","2호선","구로디지털단지","35991","35811","20190609"
"20190606","2호선","신대방","20902","20083","20190609"
"20190606","2호선","신림","52609","50671","20190609"
"20190606","2호선","봉천","16794","16007","20190609"
"20190606","2호선","서울대입구(관악구청)","37285","36433","20190609"
"20190606","2호선","낙성대","20549","19705","20190609"
"20190606","2호선","사당","31000","33532","20190609"
"20190606","2호선","방배","9579","9891","20190609"
"20190606","2호선","서초","8537","8147","20190609"
"20190606","2호선","교대(법원.검찰청)","17092","18828","20190609"
"20190606","2호선","강남","59570","59739","20190609"
"20190606","2호선","역삼","16364","17547","20190609"
"20190606","2호선","선릉","19802","17661","20190609"
"20190606","2호선","삼성(무역센터)","37609","37289","20190609"
"20190606","2호선","종합운동장","10839","11975","20190609"
"20190606","2호선","잠실새내","17705","18150","20190609"
"20190606","2호선","잠실(송파구청)","72865","68358","20190609"
"20190606","2호선","잠실나루","8547","8580","20190609"
"20190606","2호선","강변(동서울터미널)","36051","36507","20190609"
"20190606","2호선","구의(광진구청)","15895","15194","20190609"
"20190606","2호선","건대입구","40025","41977","20190609"
"20190606","2호선","성수","14841","15964","20190609"
"20190606","2호선","뚝섬","11592","11761","20190609"
"20190606","2호선","한양대","6244","6961","20190609"
"20190606","2호선","왕십리(성동구청)","14726","12044","20190609"
"20190606","2호선","상왕십리","9733","9076","20190609"
"20190606","2호선","신당","11145","11615","20190609"
"20190606","2호선","동대문역사문화공원","18348","21359","20190609"
"20190606","2호선","을지로4가","8479","8754","20190609"
"20190606","2호선","을지로3가","11108","10535","20190609"
"20190606","2호선","을지로입구","33587","32029","20190609"
"20190606","2호선","시청","12139","10213","20190609"
"20190606","1호선","동묘앞","10523","11629","20190609"
"20190606","1호선","청량리(서울시립대입구)","20784","22137","20190609"
"20190606","1호선","제기동","18086","18790","20190609"
"20190606","1호선","신설동","9777","9668","20190609"
"20190606","1호선","동대문","14019","16642","20190609"
"20190606","1호선","종로5가","24596","23964","20190609"
"20190606","1호선","종로3가","28080","27392","20190609"
"20190606","1호선","종각","26396","23495","20190609"
"20190606","1호선","시청","14153","14910","20190609"
"20190606","1호선","서울역","41880","41741","20190609"
"20190605","중앙선","지평","78","65","20190608"
"20190605","중앙선","용문","4173","4354","20190608"
"20190605","중앙선","원덕","477","463","20190608"
"20190605","중앙선","양평","3744","4006","20190608"
"20190605","중앙선","오빈","415","402","20190608"
"20190605","중앙선","아신","890","865","20190608"
"20190605","중앙선","국수","946","940","20190608"
"20190605","중앙선","신원","262","218","20190608"
"20190605","중앙선","양수","2201","2569","20190608"
"20190605","중앙선","운길산","1014","977","20190608"
"20190605","중앙선","팔당","891","967","20190608"
"20190605","중앙선","도심","3382","2659","20190608"
"20190605","중앙선","덕소","8148","7852","20190608"
"20190605","중앙선","양정","1089","906","20190608"
"20190605","중앙선","도농","11772","10144","20190608"
"20190605","중앙선","구리","17206","17550","20190608"
"20190605","중앙선","양원","2229","2262","20190608"
"20190605","중앙선","망우","9791","9520","20190608"
"20190605","중앙선","상봉(시외버스터미널)","7044","6827","20190608"
"20190605","중앙선","중랑","6841","6547","20190608"
"20190605","중앙선","회기","36061","34330","20190608"
